1949,    14.8, ,     7.0, ,    15.0, ,    10.8, ,    32.7, ,    28.7, ,     2.6, ,    29.8, ,    28.5, ,    56.7, ,    39.5, ,    13.7, ,   279.7, ,    32.2, ,    58.5, ,    61.1, ,   124.6, ,
1950,     5.9, ,    42.3, ,     4.2, ,     6.4, ,    11.4, ,    10.4, ,    13.5, ,    32.9, ,    32.1, ,    21.7, ,    51.1, ,    29.1, ,   261.1, ,    61.9, ,    22.1, ,    56.8, ,   104.9, ,
1951,     7.1, ,    11.2, ,    15.8, ,    36.7, ,    61.4, ,    33.8, ,    20.0, ,    38.7, ,    69.8, ,    78.7, ,    31.1, ,    12.0, ,   416.3, ,    47.4, ,   114.0, ,    92.4, ,   179.7, ,
1952,     6.4, ,    32.1, ,    13.7, ,    10.9, ,    28.0, ,    28.2, ,    22.5, ,    62.1, ,    48.3, ,    17.8, ,    34.5, ,    23.6, ,   328.1, ,    50.5, ,    52.6, ,   112.8, ,   100.6, ,
1953,    11.8, ,     8.8, ,     8.0, ,    22.3, ,     5.4, ,     8.1, ,    18.6, ,    70.3, ,    97.1, ,    25.0, ,    38.3, ,    33.6, ,   347.4, ,    44.3, ,    35.7, ,    97.0, ,   160.4, ,
1954,     6.1, ,     9.0, ,     6.2, ,     1.8, ,    34.3, ,     9.5, ,    90.1, ,    54.3, ,    42.9, ,    28.4, ,    34.5, ,    26.0, ,   343.2, ,    48.7, ,    42.3, ,   154.0, ,   105.8, ,
1955,    13.1, ,     7.8, ,     4.0, ,    12.6, ,     2.3, ,    11.6, ,    46.8, ,    32.2, ,    30.4, ,    12.6, ,    29.8, ,    25.9, ,   229.1, ,    47.0, ,    18.9, ,    90.6, ,    72.8, ,
1956,     8.9, ,    13.0, ,     5.7, ,     5.6, ,    11.5, ,    62.0, ,    30.5, ,    31.1, ,    46.8, ,    37.1, ,    26.5, ,    23.8, ,   302.5, ,    47.7, ,    22.8, ,   123.6, ,   110.4, ,
1957,    19.4, ,    24.3, ,    11.5, ,    18.2, ,     5.5, ,    30.0, ,    69.9, ,     2.6, ,    29.3, ,    16.3, ,    40.0, ,    26.2, ,   293.2, ,    67.5, ,    35.3, ,   102.5, ,    85.6, ,
1958,    13.8, ,    14.3, ,     6.5, ,    15.9, ,    20.1, ,     3.4, ,    20.2, ,    71.7, ,    66.8, ,    38.6, ,    51.6, ,    44.6, ,   367.5, ,    54.2, ,    42.5, ,    95.3, ,   157.0, ,
1959,    20.6, ,     6.9, ,    25.6, ,     8.4, ,     6.3, ,    15.0, ,    53.6, ,    73.3, ,    39.2, ,    60.5, ,    62.8, ,    22.5, ,   394.6, ,    72.2, ,    40.2, ,   141.9, ,   162.5, ,
1960,     2.0, ,    11.4, ,    14.0, ,    10.6, ,    45.2, ,    44.4, ,    30.4, ,    32.9, ,    43.6, ,    46.1, ,    46.5, ,    11.5, ,   338.7, ,    36.0, ,    69.9, ,   107.6, ,   136.2, ,
1961,    27.7, ,    18.2, ,    11.4, ,     2.4, ,    13.8, ,     3.1, ,    81.2, ,    31.8, ,    31.5, ,    68.0, ,    48.8, ,    25.4, ,   363.2, ,    57.4, ,    27.6, ,   116.0, ,   148.3, ,
1962,    20.4, ,     9.4, ,     9.2, ,     2.4, ,    13.9, ,    58.6, ,    71.7, ,    28.6, ,    18.5, ,    27.0, ,    83.3, ,    38.7, ,   381.4, ,    55.2, ,    25.4, ,   158.8, ,   128.7, ,
1963,    36.4, ,    18.6, ,    14.0, ,     5.2, ,     3.0, ,    26.3, ,    72.6, ,    39.9, ,    85.0, ,    18.3, ,    83.5, ,    13.3, ,   416.1, ,    93.7, ,    22.1, ,   138.8, ,   186.9, ,
1964,    14.3, ,    24.2, ,    12.6, ,    17.1, ,    13.9, ,     9.4, ,     1.2, ,    43.9, ,    74.3, ,    19.3, ,    70.1, ,     7.3, ,   307.5, ,    51.9, ,    43.5, ,    54.5, ,   163.7, ,
1965,    16.2, ,     9.7, ,     9.7, ,     9.6, ,     3.4, ,    42.2, ,    75.5, ,    18.1, ,    22.5, ,    44.3, ,    93.6, ,    26.5, ,   371.4, ,    33.1, ,    22.8, ,   135.8, ,   160.4, ,
1966,    35.8, ,    15.7, ,    48.6, ,    41.1, ,    15.8, ,    32.8, ,    14.7, ,     5.7, ,    49.8, ,    81.0, ,    90.2, ,    38.8, ,   469.8, ,    78.0, ,   105.4, ,    53.1, ,   220.9, ,
1967,    20.1, ,    49.8, ,    60.9, ,    22.1, ,    41.0, ,    48.3, ,    51.0, ,     5.9, ,    17.8, ,    70.1, ,    58.1, ,    35.6, ,   480.8, ,   108.7, ,   124.0, ,   105.2, ,   146.0, ,
1968,    44.9, ,    36.3, ,    28.0, ,    32.8, ,    37.7, ,    33.9, ,    32.8, ,    14.3, ,    46.2, ,    45.3, ,   145.9, ,    23.7, ,   521.8, ,   116.9, ,    98.5, ,    81.0, ,   237.3, ,
1969,    34.9, ,    18.0, ,    35.7, ,    31.2, ,    16.3, ,    21.5, ,    31.3, ,    70.1, ,    13.8, ,    14.1, ,    76.7, ,    25.9, ,   389.5, ,    76.5, ,    83.2, ,   122.9, ,   104.6, ,
1970,    58.3, ,    31.2, ,    23.0, ,    18.8, ,     8.6, ,    17.8, ,    29.3, ,    53.3, ,    40.4, ,    30.6, ,   113.2, ,    32.7, ,   457.2, ,   115.4, ,    50.5, ,   100.4, ,   184.2, ,
1971,    55.9, ,    81.4, ,    31.5, ,    12.3, ,    28.7, ,     4.5, ,    14.1, ,     8.8, ,    34.5, ,    76.8, ,    88.5, ,    22.6, ,   459.7, ,   170.1, ,    72.4, ,    27.4, ,   199.9, ,
1972,    36.0, ,    38.0, ,    29.5, ,    38.0, ,     9.5, ,    47.6, ,    16.0, ,    65.1, ,    61.6, ,    65.0, ,    41.0, ,    37.1, ,   484.3, ,    96.6, ,    77.0, ,   128.7, ,   167.6, ,
1973,    43.8, ,    18.4, ,    33.4, ,    16.4, ,    15.3, ,    20.6, ,   140.4, ,    81.1, ,    27.9, ,    25.0, ,   102.6, ,    30.2, ,   555.1, ,    99.4, ,    65.1, ,   242.1, ,   155.5, ,
1974,    70.5, ,    42.0, ,    25.9, ,     5.1, ,    20.2, ,    50.1, ,    93.9, ,    40.3, ,    51.7, ,    36.7, ,    59.5, ,    48.5, ,   544.3, ,   142.6, ,    51.2, ,   184.2, ,   147.9, ,
1975,    29.8, ,    24.5, ,     6.3, ,     8.8, ,    27.5, ,     7.7, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,   102.7, ,    42.6, , -9999.9,M, -9999.9,M,
1976, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,
1977, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,
1978, -9999.9,M,     4.5, ,    18.0, ,    28.9, ,     6.3, ,    22.5, ,    54.0, ,     8.7, ,    32.8, ,    53.0, ,    30.8, ,     9.7, , -9999.9,M, -9999.9,M,    53.2, ,    85.1, ,   116.6, ,
1979,     7.2, ,     0.3, ,    18.4, ,    14.0, ,    42.5, ,     9.3, ,    31.6, ,    38.3, ,    14.6, , -9999.9,M,    31.4, ,    12.5, , -9999.9,M,    17.2, ,    74.9, ,    79.3, , -9999.9,M,
1980,    25.4, ,     7.5, ,     8.3, ,     3.9, ,    15.1, ,     5.6, , -9999.9,M,    38.4, ,    48.3, , -9999.9,M,    19.9, ,    12.3, , -9999.9,M,    45.4, ,    27.3, , -9999.9,M, -9999.9,M,
1981, -9999.9,M, -9999.9,M,     8.3, ,    33.0, ,     0.2, ,    15.6, ,    22.1, ,    34.9, ,    19.7, ,    37.3, ,    24.2, ,     7.8, , -9999.9,M, -9999.9,M,    41.6, ,    72.5, ,    81.1, ,
1982,     2.4, ,    19.6, ,     5.1, ,     7.5, ,    20.2, ,    13.9, ,     5.2, ,    11.7, , -9999.9,M, -9999.9,M, -9999.9,M,    17.8, , -9999.9,M,    29.8, ,    32.8, ,    30.8, , -9999.9,M,
1983,    13.2, ,     8.1, , -9999.9,M, -9999.9,M,    15.7, ,    29.1, , -9999.9,M,    55.5, ,    25.7, ,    68.7, ,    14.7, ,    22.0, , -9999.9,M,    39.2, , -9999.9,M, -9999.9,M,   109.1, ,
1984,    13.1, ,     8.8, ,     0.4, ,     0.0, ,     0.0, ,    27.7, ,    51.5, ,    27.5, , -9999.9,M,    88.6, , -9999.9,M, -9999.9,M, -9999.9,M,    43.9, ,     0.4, ,   106.7, , -9999.9,M,
1985,     0.0, , -9999.9,M,     0.0, ,     7.5, ,     6.8, ,     9.8, ,    26.4, , -9999.9,M,    26.6, ,    44.3, ,    52.4, ,    23.8, , -9999.9,M, -9999.9,M,    14.3, , -9999.9,M,   123.3, ,
1986,    19.8, ,     0.0, , -9999.9,M,     0.0, ,    41.9, ,    35.0, ,    22.6, , -9999.9,M,    20.5, ,    14.3, , -9999.9,M, -9999.9,M, -9999.9,M,    43.6, , -9999.9,M, -9999.9,M, -9999.9,M,
1987,    17.6, ,     5.9, , -9999.9,M,     0.0, , -9999.9,M,    36.2, ,     7.9, ,    24.7, ,    38.7, ,    14.7, ,    79.9, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    68.8, ,   133.3, ,
1988,    36.5, ,     2.2, ,    20.7, ,     4.9, ,     7.4, ,    56.4, , -9999.9,M,     5.1, ,    53.4, , -9999.9,M,    23.8, ,     0.0, , -9999.9,M, -9999.9,M,    33.0, , -9999.9,M, -9999.9,M,
1989,    23.8, ,     0.0, , -9999.9,M,     4.8, ,    27.6, ,     0.0, ,    22.6, , -9999.9,M, -9999.9,M,     6.1, , -9999.9,M, -9999.9,M, -9999.9,M,    23.8, , -9999.9,M, -9999.9,M, -9999.9,M,
1990, -9999.9,M, -9999.9,M,     1.6, ,     5.0, ,     0.0, ,    22.6, ,    23.4, ,   101.2, ,    40.4, ,    39.5, ,    42.9, ,    43.3, , -9999.9,M, -9999.9,M,     6.6, ,   147.2, ,   122.8, ,
1991, -9999.9,M,    21.2, ,    20.8, ,    21.2, ,     5.4, ,    95.2, ,    29.1, , -9999.9,M,    67.3, ,    80.4, ,    31.9, ,    21.5, , -9999.9,M, -9999.9,M,    47.4, , -9999.9,M,   179.7, ,
1992,    26.0, ,    14.1, ,    17.4, ,    12.1, ,    14.4, ,    23.7, ,    51.0, ,    24.8, ,    57.8, ,    45.1, ,    38.7, , -9999.9,M, -9999.9,M,    61.5, ,    43.9, ,    99.5, ,   141.6, ,
1993, -9999.9,M, -9999.9,M, -9999.9,M,    17.8, ,    32.7, ,     1.7, ,    52.0, ,    47.2, , -9999.9,M, -9999.9,M,    49.8, ,    25.7, , -9999.9,M, -9999.9,M, -9999.9,M,   100.9, , -9999.9,M,
1994,    15.6, ,    10.4, ,    23.3, ,    18.6, , -9999.9,M,    31.7, ,    53.6, ,    30.2, ,    42.6, ,    54.3, ,    44.5, ,     8.5, , -9999.9,M,    51.8, , -9999.9,M,   115.5, ,   141.4, ,
1995,    10.5, ,    19.1, ,    28.3, , -9999.9,M,     0.7, ,    19.6, ,    14.9, , -9999.9,M,    25.6, ,    17.1, ,   105.4, ,    31.9, , -9999.9,M,    38.1, , -9999.9,M, -9999.9,M,   148.1, ,
1996,    14.4, , -9999.9,M, -9999.9,M,    14.7, ,    10.2, ,    20.3, ,    29.7, ,    41.9, ,    82.7, ,    66.3, ,    21.1, ,    17.8, , -9999.9,M, -9999.9,M, -9999.9,M,    91.9, ,   170.2, ,
1997,    15.5, ,    10.1, ,    13.7, ,     4.9, ,    36.0, ,    67.8, ,    74.2, ,    80.0, ,    39.8, ,    57.7, ,    23.5, ,    13.2, ,   436.4, ,    43.4, ,    54.6, ,   222.0, ,   121.1, ,
1998,    22.4, ,    16.4, ,     4.1, ,    33.1, ,    29.2, ,    62.8, ,    43.9, ,    66.8, ,    76.9, ,    36.7, ,    77.2, ,    33.2, ,   502.8, ,    52.0, ,    66.4, ,   173.6, ,   190.8, ,
1999,    16.0, ,    16.6, ,    14.3, ,     6.2, ,    40.9, ,    32.9, ,     3.4, ,    43.2, ,    45.4, ,    49.7, ,    43.6, ,    19.4, ,   331.4, ,    65.8, ,    61.3, ,    79.5, ,   138.6, ,
2000,    11.5, ,     1.9, ,     2.9, ,     4.2, ,    10.4, ,    13.5, ,    27.5, ,    60.1, ,    41.7, ,    53.9, ,    32.7, ,    21.0, ,   281.2, ,    32.8, ,    17.4, ,   101.0, ,   128.3, ,
2001,     7.7, ,     7.6, ,    32.6, ,     4.5, ,    45.2, ,     8.4, ,    40.2, ,    76.5, ,    54.9, ,    49.3, ,    22.7, ,    29.0, ,   378.6, ,    36.3, ,    82.4, ,   125.0, ,   126.9, ,
2002,     4.6, ,    19.3, ,    10.2, ,     7.5, ,    14.9, ,    20.1, ,    73.8, ,    55.5, , -9999.9,M,    34.0, ,    20.2, ,    16.4, , -9999.9,M,    52.9, ,    32.6, ,   149.4, , -9999.9,M,
2003,    11.0, ,     7.4, ,     6.8, ,     8.8, ,    21.5, ,    31.9, ,    51.1, ,    61.3, ,    43.6, ,    31.4, ,    39.3, ,    14.7, ,   328.9, ,    34.8, ,    37.1, ,   144.4, ,   114.2, ,
2004,    17.7, ,    15.3, ,     8.0, ,    20.1, ,     7.0, , -9999.9,M, -9999.9,M,     0.0, , -9999.9,M,    26.6, , -9999.9,M,    11.1, , -9999.9,M,    47.7, ,    35.1, , -9999.9,M, -9999.9,M,
2005,    36.2, , -9999.9,M, -9999.9,M,     3.6, ,     6.5, ,    35.3, ,    57.4, ,    50.2, ,    45.3, ,    29.6, ,    49.2, ,    13.2, , -9999.9,M, -9999.9,M, -9999.9,M,   142.8, ,   124.1, ,
2006, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    21.0, ,    25.3, ,     5.9, ,    45.8, ,    19.0, ,    49.6, ,    58.2, ,    10.4, , -9999.9,M, -9999.9,M, -9999.9,M,    77.0, ,   126.8, ,
2007,    13.1, ,     6.2, ,    14.0, ,     6.3, ,    24.1, ,     2.3, ,    54.1, ,     8.8, , -9999.9,M, -9999.9,M,    29.0, , -9999.9,M, -9999.9,M,    29.6, ,    44.4, ,    65.2, , -9999.9,M,
2008,     0.0, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,
2009, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,
2010, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,
2011, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,
